CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RF_Score,Segment
15889.0,13,4,681.06,4,4,3,44,Champions
15890.0,6,2,286.95,4,3,2,43,Loyal Customers
15892.0,77,1,128.2,2,2,1,22,Potential Loyalists
15898.0,4,10,2103.07,4,4,4,44,Champions
15903.0,103,1,39.8,1,2,1,12,Lost Customers
15910.0,12,3,564.5600000000001,4,4,3,44,Champions
15911.0,32,8,1702.34,3,4,4,34,Loyal Customers
15912.0,96,4,517.54,1,4,3,14,Loyal Customers
15916.0,50,3,884.46,2,4,3,24,Loyal Customers
15917.0,14,4,437.53000000000003,4,4,2,44,Champions
15918.0,40,1,248.65,3,2,2,32,Potential Loyalists
15920.0,34,3,164.49,3,4,1,34,Loyal Customers
15921.0,49,1,100.18,2,2,1,22,Potential Loyalists
15924.0,139,1,102.82,1,2,1,12,Lost Customers
15927.0,56,1,123.39,2,2,1,22,Potential Loyalists
15928.0,64,1,293.53,2,2,2,22,Potential Loyalists
15929.0,52,1,594.0,2,2,3,22,Potential Loyalists
15941.0,45,1,405.0,2,2,2,22,Potential Loyalists
15943.0,58,2,271.28999999999996,2,3,2,23,Loyal Customers
15944.0,135,1,588.4,1,2,3,12,Lost Customers
15945.0,101,2,351.32,1,3,2,13,Loyal Customers
15946.0,42,1,1155.02,2,2,4,22,Potential Loyalists
15950.0,54,2,1308.46,2,3,4,23,Loyal Customers
15953.0,58,3,647.48,2,4,3,24,Loyal Customers
15955.0,47,2,725.1800000000001,2,3,3,23,Loyal Customers
15956.0,135,1,326.4,1,2,2,12,Lost Customers
15959.0,90,3,579.49,1,4,3,14,Loyal Customers
15964.0,71,1,272.96000000000004,2,2,2,22,Potential Loyalists
15965.0,14,4,849.3,4,4,3,44,Champions
15967.0,63,3,383.09000000000003,2,4,2,24,Loyal Customers
15970.0,7,1,703.22,4,2,3,42,New Customers
15971.0,132,2,446.28,1,3,2,13,Loyal Customers
15972.0,8,1,737.03,4,2,3,42,New Customers
15978.0,52,1,599.12,2,2,3,22,Potential Loyalists
15979.0,11,1,329.22,4,2,2,42,New Customers
15981.0,28,2,1485.94,3,3,4,33,Loyal Customers
15982.0,13,1,324.51,4,2,2,42,New Customers
15983.0,135,3,1199.59,1,4,4,14,Loyal Customers
15984.0,35,8,2405.84,3,4,4,34,Loyal Customers
15988.0,65,1,268.8,2,2,2,22,Potential Loyalists
15989.0,145,1,143.11,1,2,1,12,Lost Customers
15990.0,1,4,852.63,4,4,3,44,Champions
15994.0,44,1,404.16,2,2,2,22,Potential Loyalists
15998.0,35,6,2722.0099999999998,3,4,4,34,Loyal Customers
15999.0,144,1,20.4,1,2,1,12,Lost Customers
16002.0,34,1,169.21,3,2,1,32,Potential Loyalists
16003.0,34,3,997.27,3,4,4,34,Loyal Customers
16004.0,40,2,762.74,3,3,3,33,Loyal Customers
16008.0,3,2,552.84,4,3,3,43,Loyal Customers
16011.0,46,4,679.43,2,4,3,24,Loyal Customers
16013.0,4,10,4296.32,4,4,4,44,Champions
16014.0,86,1,257.71,1,2,2,12,Lost Customers
16017.0,40,3,927.35,3,4,3,34,Loyal Customers
16018.0,140,1,195.78,1,2,1,12,Lost Customers
16019.0,29,8,4264.32,3,4,4,34,Loyal Customers
16027.0,8,6,850.1,4,4,3,44,Champions
16028.0,4,1,82.2,4,2,1,42,New Customers
16029.0,4,22,24854.52,4,4,4,44,Champions
16036.0,28,1,848.6800000000001,3,2,3,32,Potential Loyalists
16037.0,57,1,353.72,2,2,2,22,Potential Loyalists
16039.0,36,1,143.48000000000002,3,2,1,32,Potential Loyalists
16040.0,18,1,374.95,4,2,2,42,New Customers
16047.0,90,1,107.14,1,2,1,12,Lost Customers
16051.0,90,1,188.44,1,2,1,12,Lost Customers
16053.0,19,1,632.66,3,2,3,32,Potential Loyalists
16054.0,25,1,452.48,3,2,2,32,Potential Loyalists
16057.0,64,2,1265.43,2,3,4,23,Loyal Customers
16064.0,133,1,111.0,1,2,1,12,Lost Customers
16067.0,29,2,3133.71,3,3,4,33,Loyal Customers
16068.0,2,1,122.93,4,2,1,42,New Customers
16071.0,35,2,566.16,3,3,3,33,Loyal Customers
16077.0,34,1,2300.4,3,2,4,32,Potential Loyalists
16078.0,78,1,283.79,2,2,2,22,Potential Loyalists
16081.0,83,1,105.88,1,2,1,12,Lost Customers
16082.0,78,1,106.75,2,2,1,22,Potential Loyalists
16085.0,27,3,679.65,3,4,3,34,Loyal Customers
16086.0,6,2,642.17,4,3,3,43,Loyal Customers
16087.0,18,3,997.24,4,4,4,44,Champions
16090.0,33,1,205.91,3,2,1,32,Potential Loyalists
16094.0,10,1,334.3,4,2,2,42,New Customers
16096.0,53,1,576.9,2,2,3,22,Potential Loyalists
16098.0,11,3,767.11,4,4,3,44,Champions
16099.0,1,2,383.2,4,3,2,43,Loyal Customers
16103.0,17,4,1034.7,4,4,4,44,Champions
16104.0,16,6,1873.6,4,4,4,44,Champions
16105.0,13,1,595.55,4,2,3,42,New Customers
16108.0,39,1,327.19,3,2,2,32,Potential Loyalists
16109.0,107,1,327.6,1,2,2,12,Lost Customers
16118.0,61,1,4376.25,2,2,4,22,Potential Loyalists
16119.0,132,1,183.4,1,2,1,12,Lost Customers
16124.0,141,1,463.0,1,2,2,12,Lost Customers
16125.0,11,7,2179.3,4,4,4,44,Champions
16126.0,15,4,1657.54,4,4,4,44,Champions
16127.0,135,1,145.06,1,2,1,12,Lost Customers
16130.0,25,1,207.95000000000002,3,2,1,32,Potential Loyalists
16131.0,5,2,4499.94,4,3,4,43,Loyal Customers
16132.0,36,1,353.4,3,2,2,32,Potential Loyalists
16133.0,5,3,1140.7,4,4,4,44,Champions
16136.0,72,1,237.42,2,2,1,22,Potential Loyalists
16137.0,88,1,422.7,1,2,2,12,Lost Customers
16139.0,131,2,475.74,1,3,3,13,Loyal Customers
16143.0,68,2,743.87,2,3,3,23,Loyal Customers
16147.0,81,1,674.64,1,2,3,12,Lost Customers
16150.0,41,2,692.98,3,3,3,33,Loyal Customers
16156.0,53,4,1073.77,2,4,4,24,Loyal Customers
16158.0,11,7,474.42,4,4,3,44,Champions
16159.0,55,2,657.01,2,3,3,23,Loyal Customers
16161.0,7,3,409.45,4,4,2,44,Champions
16163.0,140,2,838.28,1,3,3,13,Loyal Customers
16166.0,99,1,239.84,1,2,1,12,Lost Customers
16167.0,25,2,873.24,3,3,3,33,Loyal Customers
16168.0,4,8,1063.93,4,4,4,44,Champions
16170.0,32,2,729.08,3,3,3,33,Loyal Customers
16174.0,11,1,203.8,4,2,1,42,New Customers
16176.0,4,2,745.39,4,3,3,43,Loyal Customers
16177.0,55,1,341.73,2,2,2,22,Potential Loyalists
16182.0,49,1,495.0,2,2,3,22,Potential Loyalists
16186.0,21,3,1174.19,3,4,4,34,Loyal Customers
16190.0,7,2,608.36,4,3,3,43,Loyal Customers
16191.0,137,1,348.6,1,2,2,12,Lost Customers
16192.0,144,1,351.3,1,2,2,12,Lost Customers
16195.0,131,1,323.25,1,2,2,12,Lost Customers
16197.0,28,2,616.8100000000001,3,3,3,33,Loyal Customers
16199.0,39,1,66.0,3,2,1,32,Potential Loyalists
16200.0,64,7,3107.4900000000002,2,4,4,24,Loyal Customers
16202.0,57,4,1122.05,2,4,4,24,Loyal Customers
16204.0,139,1,213.27,1,2,1,12,Lost Customers
16206.0,92,1,340.17,1,2,2,12,Lost Customers
16208.0,49,2,597.15,2,3,3,23,Loyal Customers
16210.0,32,9,4369.14,3,4,4,34,Loyal Customers
16212.0,27,2,603.37,3,3,3,33,Loyal Customers
16222.0,129,1,498.5,1,2,3,12,Lost Customers
16225.0,5,5,941.27,4,4,3,44,Champions
16231.0,6,1,291.55,4,2,2,42,New Customers
16233.0,95,2,578.5,1,3,3,13,Loyal Customers
16242.0,42,1,527.48,2,2,3,22,Potential Loyalists
16246.0,78,1,166.9,2,2,1,22,Potential Loyalists
16253.0,98,2,1055.53,1,3,4,13,Loyal Customers
16254.0,40,1,177.44,3,2,1,32,Potential Loyalists
16255.0,44,2,616.17,2,3,3,23,Loyal Customers
16256.0,6,1,569.84,4,2,3,42,New Customers
16258.0,47,1,754.95,2,2,3,22,Potential Loyalists
16259.0,13,2,159.82,4,3,1,43,Loyal Customers
16266.0,20,2,271.12,3,3,2,33,Loyal Customers
16271.0,51,1,679.04,2,2,3,22,Potential Loyalists
16273.0,57,2,336.03999999999996,2,3,2,23,Loyal Customers
16275.0,49,1,695.84,2,2,3,22,Potential Loyalists
16276.0,16,1,1057.3600000000001,4,2,4,42,New Customers
16277.0,142,1,188.69,1,2,1,12,Lost Customers
16279.0,4,1,484.82,4,2,3,42,New Customers
16280.0,133,1,238.05,1,2,1,12,Lost Customers
16281.0,91,1,781.52,1,2,3,12,Lost Customers
16282.0,127,1,270.0,1,2,2,12,Lost Customers
16283.0,57,1,873.12,2,2,3,22,Potential Loyalists
16285.0,54,1,176.9,2,2,1,22,Potential Loyalists
16286.0,32,1,272.95,3,2,2,32,Potential Loyalists
16287.0,49,2,364.32,2,3,2,23,Loyal Customers
16291.0,90,1,117.72,1,2,1,12,Lost Customers
16292.0,13,1,312.26,4,2,2,42,New Customers
16293.0,137,1,325.64,1,2,2,12,Lost Customers
16296.0,35,4,1313.67,3,4,4,34,Loyal Customers
16300.0,34,2,863.47,3,3,3,33,Loyal Customers
16301.0,145,1,107.33,1,2,1,12,Lost Customers
16303.0,39,1,618.36,3,2,3,32,Potential Loyalists
16304.0,103,1,381.66,1,2,2,12,Lost Customers
16308.0,132,1,960.0,1,2,3,12,Lost Customers
16310.0,50,1,190.38,2,2,1,22,Potential Loyalists
16320.0,90,1,823.15,1,2,3,12,Lost Customers
16321.0,34,2,230.9,3,3,1,33,Loyal Customers
16325.0,11,4,909.0,4,4,3,44,Champions
16326.0,37,2,547.9,3,3,3,33,Loyal Customers
16327.0,29,5,3496.01,3,4,4,34,Loyal Customers
16329.0,53,2,685.25,2,3,3,23,Loyal Customers
16330.0,71,1,51.43,2,2,1,22,Potential Loyalists
16331.0,41,2,1452.1,3,3,4,33,Loyal Customers
16335.0,1,6,2352.66,4,4,4,44,Champions
16336.0,40,2,1787.9,3,3,4,33,Loyal Customers
16341.0,18,1,762.28,4,2,3,42,New Customers
16344.0,4,2,316.76,4,3,2,43,Loyal Customers
16347.0,26,2,537.43,3,3,3,33,Loyal Customers
16351.0,25,6,1211.04,3,4,4,34,Loyal Customers
16353.0,14,10,1805.35,4,4,4,44,Champions
16359.0,70,1,178.43,2,2,1,22,Potential Loyalists
16365.0,18,3,778.54,4,4,3,44,Champions
16366.0,89,2,908.89,1,3,3,13,Loyal Customers
16369.0,19,1,222.25,3,2,1,32,Potential Loyalists
16372.0,15,1,113.45,4,2,1,42,New Customers
16377.0,26,1,632.28,3,2,3,32,Potential Loyalists
16383.0,82,1,460.39,1,2,2,12,Lost Customers
16385.0,40,1,110.26,3,2,1,32,Potential Loyalists
16387.0,47,1,140.19,2,2,1,22,Potential Loyalists
16388.0,62,1,186.05,2,2,1,22,Potential Loyalists
16390.0,87,1,193.8,1,2,1,12,Lost Customers
16393.0,27,3,944.16,3,4,3,34,Loyal Customers
16395.0,138,2,244.66,1,3,2,13,Loyal Customers
16397.0,36,1,127.88,3,2,1,32,Potential Loyalists
16400.0,20,3,1162.51,3,4,4,34,Loyal Customers
16406.0,62,1,212.85,2,2,1,22,Potential Loyalists
16409.0,8,3,1177.81,4,4,4,44,Champions
16410.0,142,1,130.32,1,2,1,12,Lost Customers
16412.0,18,2,194.04,4,3,1,43,Loyal Customers
16414.0,2,2,232.57,4,3,1,43,Loyal Customers
16415.0,85,1,188.65,1,2,1,12,Lost Customers
16416.0,63,1,637.4399999999999,2,2,3,22,Potential Loyalists
16419.0,77,1,224.38,2,2,1,22,Potential Loyalists
16422.0,12,9,4578.84,4,4,4,44,Champions
16430.0,90,1,104.95,1,2,1,12,Lost Customers
16434.0,26,3,661.28,3,4,3,34,Loyal Customers
16436.0,77,3,329.34,2,4,2,24,Loyal Customers
16439.0,130,1,310.70000000000005,1,2,2,12,Lost Customers
16441.0,35,1,225.74,3,2,1,32,Potential Loyalists
16442.0,13,2,282.68,4,3,2,43,Loyal Customers
16444.0,33,1,354.79,3,2,2,32,Potential Loyalists
16447.0,68,1,206.83,2,2,1,22,Potential Loyalists
16450.0,64,1,408.29,2,2,2,22,Potential Loyalists
16451.0,143,1,307.65000000000003,1,2,2,12,Lost Customers
16452.0,39,2,332.17,3,3,2,33,Loyal Customers
16454.0,15,2,24.05,4,3,1,43,Loyal Customers
16455.0,28,1,905.16,3,2,3,32,Potential Loyalists
16456.0,29,1,749.28,3,2,3,32,Potential Loyalists
16459.0,138,1,71.78999999999999,1,2,1,12,Lost Customers
16461.0,54,1,776.65,2,2,3,22,Potential Loyalists
16466.0,16,2,800.16,4,3,3,43,Loyal Customers
16467.0,42,4,2475.08,2,4,4,24,Loyal Customers
16470.0,8,2,364.46,4,3,2,43,Loyal Customers
16471.0,61,1,323.38,2,2,2,22,Potential Loyalists
16472.0,6,1,557.04,4,2,3,42,New Customers
16481.0,91,1,453.38,1,2,2,12,Lost Customers
16485.0,1,3,1339.0,4,4,4,44,Champions
16487.0,67,1,102.2,2,2,1,22,Potential Loyalists
16493.0,32,1,465.51,3,2,3,32,Potential Loyalists
16497.0,4,5,1402.46,4,4,4,44,Champions
16502.0,29,2,266.5,3,3,2,33,Loyal Customers
16508.0,39,1,248.8,3,2,2,32,Potential Loyalists
16510.0,31,3,974.98,3,4,3,34,Loyal Customers
16511.0,57,1,300.15,2,2,2,22,Potential Loyalists
16519.0,57,1,177.63,2,2,1,22,Potential Loyalists
16520.0,55,1,281.86,2,2,2,22,Potential Loyalists
16521.0,57,1,95.12,2,2,1,22,Potential Loyalists
16523.0,1,3,1123.23,4,4,4,44,Champions
16524.0,100,1,101.3,1,2,1,12,Lost Customers
16525.0,7,11,6395.25,4,4,4,44,Champions
16530.0,76,1,48.349999999999994,2,2,1,22,Potential Loyalists
16532.0,29,1,861.5999999999999,3,2,3,32,Potential Loyalists
16534.0,50,1,635.9,2,2,3,22,Potential Loyalists
16535.0,88,1,20.0,1,2,1,12,Lost Customers
16537.0,50,1,23.35,2,2,1,22,Potential Loyalists
16538.0,3,1,230.11,4,2,1,42,New Customers
16541.0,144,1,424.03,1,2,2,12,Lost Customers
16544.0,71,3,266.40000000000003,2,4,2,24,Loyal Customers
16548.0,7,1,30.15,4,2,1,42,New Customers
16549.0,8,2,301.71999999999997,4,3,2,43,Loyal Customers
16550.0,33,6,2581.17,3,4,4,34,Loyal Customers
16551.0,26,3,961.44,3,4,3,34,Loyal Customers
16553.0,33,6,2255.96,3,4,4,34,Loyal Customers
16554.0,33,2,743.79,3,3,3,33,Loyal Customers
16556.0,55,4,1836.63,2,4,4,24,Loyal Customers
16558.0,1,4,1319.84,4,4,4,44,Champions
16560.0,35,4,1524.46,3,4,4,34,Loyal Customers
16563.0,68,2,851.42,2,3,3,23,Loyal Customers
16568.0,49,1,477.30000000000007,2,2,3,22,Potential Loyalists
16569.0,39,4,1331.03,3,4,4,34,Loyal Customers
16570.0,28,1,630.35,3,2,3,32,Potential Loyalists
16571.0,40,1,407.91,3,2,2,32,Potential Loyalists
16574.0,67,1,590.91,2,2,3,22,Potential Loyalists
16577.0,75,1,380.0,2,2,2,22,Potential Loyalists
16578.0,34,1,156.6,3,2,1,32,Potential Loyalists
16583.0,82,1,64.5,1,2,1,12,Lost Customers
16584.0,70,1,931.72,2,2,3,22,Potential Loyalists
16585.0,2,2,341.59,4,3,2,43,Loyal Customers
16586.0,44,1,328.05,2,2,2,22,Potential Loyalists
16592.0,6,3,927.11,4,4,3,44,Champions
16593.0,128,2,278.73,1,3,2,13,Loyal Customers
16595.0,14,2,741.35,4,3,3,43,Loyal Customers
16596.0,98,2,208.83,1,3,1,13,Loyal Customers
16600.0,130,1,310.01,1,2,2,12,Lost Customers
16601.0,32,1,67.25,3,2,1,32,Potential Loyalists
16605.0,132,1,60.48,1,2,1,12,Lost Customers
16608.0,72,1,687.4,2,2,3,22,Potential Loyalists
16611.0,28,2,514.99,3,3,3,33,Loyal Customers
16612.0,144,1,510.87,1,2,3,12,Lost Customers
16615.0,34,1,291.5,3,2,2,32,Potential Loyalists
16619.0,6,2,1364.92,4,3,4,43,Loyal Customers
16620.0,52,2,1009.81,2,3,4,23,Loyal Customers
16628.0,50,1,78.0,2,2,1,22,Potential Loyalists
16631.0,12,2,487.91,4,3,3,43,Loyal Customers
16634.0,29,2,619.2,3,3,3,33,Loyal Customers
16636.0,39,2,2271.15,3,3,4,33,Loyal Customers
16641.0,110,1,323.40000000000003,1,2,2,12,Lost Customers
16645.0,144,1,160.39,1,2,1,12,Lost Customers
16652.0,41,1,1448.64,3,2,4,32,Potential Loyalists
16654.0,21,1,269.7,3,2,2,32,Potential Loyalists
16655.0,29,2,496.88,3,3,3,33,Loyal Customers
16656.0,19,5,3154.6800000000003,3,4,4,34,Loyal Customers
16658.0,27,1,132.52,3,2,1,32,Potential Loyalists
16660.0,103,1,141.6,1,2,1,12,Lost Customers
16661.0,4,2,704.98,4,3,3,43,Loyal Customers
16663.0,138,1,165.0,1,2,1,12,Lost Customers
16666.0,29,1,106.96000000000001,3,2,1,32,Potential Loyalists
16668.0,39,1,138.54,3,2,1,32,Potential Loyalists
16670.0,32,3,1874.6100000000001,3,4,4,34,Loyal Customers
16673.0,87,1,188.83,1,2,1,12,Lost Customers
16677.0,60,1,263.23,2,2,2,22,Potential Loyalists
16681.0,49,1,151.5,2,2,1,22,Potential Loyalists
16684.0,1,10,19390.48,4,4,4,44,Champions
16686.0,43,3,599.22,2,4,3,24,Loyal Customers
16693.0,65,1,220.56,2,2,1,22,Potential Loyalists
16694.0,131,1,98.30000000000001,1,2,1,12,Lost Customers
16699.0,33,2,278.7,3,3,2,33,Loyal Customers
16700.0,16,5,1908.09,4,4,4,44,Champions
16701.0,49,4,1415.91,2,4,4,24,Loyal Customers
16702.0,62,2,468.07,2,3,3,23,Loyal Customers
16704.0,26,2,695.66,3,3,3,33,Loyal Customers
16705.0,14,10,11080.221,4,4,4,44,Champions
16707.0,48,1,185.99,2,2,1,22,Potential Loyalists
16709.0,13,3,2959.65,4,4,4,44,Champions
16710.0,29,5,1485.46,3,4,4,34,Loyal Customers
16711.0,34,3,895.65,3,4,3,34,Loyal Customers
16713.0,26,8,3644.32,3,4,4,34,Loyal Customers
16714.0,79,1,368.27,2,2,2,22,Potential Loyalists
16716.0,39,1,1248.48,3,2,4,32,Potential Loyalists
16717.0,57,2,733.89,2,3,3,23,Loyal Customers
16718.0,46,3,1918.38,2,4,4,24,Loyal Customers
16719.0,48,3,860.59,2,4,3,24,Loyal Customers
16720.0,130,1,173.22,1,2,1,12,Lost Customers
16722.0,11,4,1295.63,4,4,4,44,Champions
16723.0,144,1,460.55,1,2,2,12,Lost Customers
16725.0,134,1,213.88,1,2,1,12,Lost Customers
16727.0,30,2,848.44,3,3,3,33,Loyal Customers
16731.0,56,1,174.05,2,2,1,22,Potential Loyalists
16732.0,20,2,1472.88,3,3,4,33,Loyal Customers
16735.0,34,4,1632.34,3,4,4,34,Loyal Customers
16736.0,1,4,2124.28,4,4,4,44,Champions
16741.0,33,1,173.06,3,2,1,32,Potential Loyalists
16742.0,7,8,1449.01,4,4,4,44,Champions
16743.0,5,1,308.46000000000004,4,2,2,42,New Customers
16746.0,21,10,4041.85,3,4,4,34,Loyal Customers
16748.0,54,3,314.85,2,4,2,24,Loyal Customers
16749.0,132,1,2343.72,1,2,4,12,Lost Customers
16754.0,15,8,15207.79,4,4,4,44,Champions
16755.0,5,3,1041.91,4,4,4,44,Champions
16756.0,1,2,446.32,4,3,2,43,Loyal Customers
16763.0,146,1,352.85,1,2,2,12,Lost Customers
16768.0,30,3,686.68,3,4,3,34,Loyal Customers
16769.0,134,2,394.46000000000004,1,3,2,13,Loyal Customers
16771.0,54,3,1506.54,2,4,4,24,Loyal Customers
16772.0,109,2,2001.1,1,3,4,13,Loyal Customers
16773.0,141,1,137.75,1,2,1,12,Lost Customers
16774.0,7,2,576.1,4,3,3,43,Loyal Customers
16777.0,41,1,209.88,3,2,1,32,Potential Loyalists
16779.0,14,16,16109.55,4,4,4,44,Champions
16781.0,77,1,311.75,2,2,2,22,Potential Loyalists
16782.0,21,4,858.0600000000001,3,4,3,34,Loyal Customers
16784.0,30,1,210.47,3,2,1,32,Potential Loyalists
16787.0,30,2,705.16,3,3,3,33,Loyal Customers
16788.0,79,1,418.65,2,2,2,22,Potential Loyalists
16791.0,49,3,732.8,2,4,3,24,Loyal Customers
16792.0,113,1,211.29,1,2,1,12,Lost Customers
16794.0,32,1,243.03,3,2,1,32,Potential Loyalists
16795.0,92,1,617.97,1,2,3,12,Lost Customers
16797.0,64,2,530.13,2,3,3,23,Loyal Customers
16798.0,51,2,584.51,2,3,3,23,Loyal Customers
16802.0,88,2,582.61,1,3,3,13,Loyal Customers
16805.0,133,2,289.0,1,3,2,13,Loyal Customers
16807.0,31,1,274.05,3,2,2,32,Potential Loyalists
16809.0,13,1,261.41,4,2,2,42,New Customers
16814.0,1,2,1310.38,4,3,4,43,Loyal Customers
16822.0,94,1,181.39,1,2,1,12,Lost Customers
16823.0,35,2,455.38,3,3,2,33,Loyal Customers
16830.0,84,2,480.39,1,3,3,13,Loyal Customers
16833.0,31,1,312.88,3,2,2,32,Potential Loyalists
16834.0,82,1,485.5,1,2,3,12,Lost Customers
16838.0,71,1,341.23,2,2,2,22,Potential Loyalists
16839.0,6,2,727.5,4,3,3,43,Loyal Customers
16840.0,11,2,139.85,4,3,1,43,Loyal Customers
16841.0,76,2,585.21,2,3,3,23,Loyal Customers
16843.0,8,6,3792.44,4,4,4,44,Champions
16845.0,27,1,253.88,3,2,2,32,Potential Loyalists
16846.0,48,1,355.86,2,2,2,22,Potential Loyalists
16847.0,27,1,421.45000000000005,3,2,2,32,Potential Loyalists
16854.0,48,1,1290.81,2,2,4,22,Potential Loyalists
16858.0,36,5,1546.96,3,4,4,34,Loyal Customers
16859.0,54,1,257.77,2,2,2,22,Potential Loyalists
16860.0,71,1,517.12,2,2,3,22,Potential Loyalists
16862.0,5,3,583.73,4,4,3,44,Champions
16864.0,7,1,111.72000000000001,4,2,1,42,New Customers
16867.0,98,1,76.74000000000001,1,2,1,12,Lost Customers
16868.0,2,1,183.9,4,2,1,42,New Customers
16873.0,76,1,1460.7,2,2,4,22,Potential Loyalists
16875.0,41,2,1182.5,3,3,4,33,Loyal Customers
16883.0,9,2,198.96,4,3,1,43,Loyal Customers
16887.0,147,1,219.82,1,2,1,12,Lost Customers
16888.0,84,2,317.31,1,3,2,13,Loyal Customers
16891.0,41,4,729.63,3,4,3,34,Loyal Customers
16892.0,139,1,97.55,1,2,1,12,Lost Customers
16895.0,36,2,337.29,3,3,2,33,Loyal Customers
16901.0,137,1,204.26,1,2,1,12,Lost Customers
16905.0,8,6,859.65,4,4,3,44,Champions
16908.0,131,1,252.59,1,2,2,12,Lost Customers
16911.0,44,2,255.25,2,3,2,23,Loyal Customers
16912.0,65,2,725.84,2,3,3,23,Loyal Customers
16913.0,60,2,310.46999999999997,2,3,2,23,Loyal Customers
16917.0,40,1,1466.31,3,2,4,32,Potential Loyalists
16918.0,25,5,1193.22,3,4,4,34,Loyal Customers
16921.0,8,1,163.41,4,2,1,42,New Customers
16923.0,9,4,1676.91,4,4,4,44,Champions
16928.0,68,2,127.2,2,3,1,23,Loyal Customers
16933.0,47,3,1562.86,2,4,4,24,Loyal Customers
16934.0,30,1,382.2,3,2,2,32,Potential Loyalists
16938.0,68,1,869.82,2,2,3,22,Potential Loyalists
16939.0,30,2,327.09,3,3,2,33,Loyal Customers
16940.0,14,3,1957.22,4,4,4,44,Champions
16941.0,20,1,33.0,3,2,1,32,Potential Loyalists
16943.0,33,1,241.38,3,2,1,32,Potential Loyalists
16944.0,18,1,101.36,4,2,1,42,New Customers
16945.0,41,5,1504.06,3,4,4,34,Loyal Customers
16946.0,48,2,677.0400000000001,2,3,3,23,Loyal Customers
16947.0,55,1,508.33,2,2,3,22,Potential Loyalists
16948.0,65,1,110.9,2,2,1,22,Potential Loyalists
16950.0,58,2,640.57,2,3,3,23,Loyal Customers
16952.0,137,1,252.04,1,2,2,12,Lost Customers
16954.0,27,4,1972.96,3,4,4,34,Loyal Customers
16955.0,86,1,310.39,1,2,2,12,Lost Customers
16960.0,56,1,443.98,2,2,2,22,Potential Loyalists
16964.0,142,2,207.85,1,3,1,13,Loyal Customers
16970.0,35,1,71.4,3,2,1,32,Potential Loyalists
16977.0,40,1,140.20000000000002,3,2,1,32,Potential Loyalists
16978.0,74,2,424.55,2,3,2,23,Loyal Customers
16984.0,1,3,3078.2200000000003,4,4,4,44,Champions
16985.0,64,4,2252.35,2,4,4,24,Loyal Customers
16986.0,11,7,2701.35,4,4,4,44,Champions
16987.0,14,3,646.1,4,4,3,44,Champions
16992.0,75,1,114.88,2,2,1,22,Potential Loyalists
17001.0,33,1,577.24,3,2,3,32,Potential Loyalists
17002.0,49,2,216.36,2,3,1,23,Loyal Customers
17006.0,53,1,180.81,2,2,1,22,Potential Loyalists
17011.0,56,2,400.8,2,3,2,23,Loyal Customers
17012.0,133,1,384.16,1,2,2,12,Lost Customers
17017.0,145,1,277.5,1,2,2,12,Lost Customers
17018.0,109,2,708.6,1,3,3,13,Loyal Customers
17019.0,34,2,580.37,3,3,3,33,Loyal Customers
17020.0,55,1,316.86,2,2,2,22,Potential Loyalists
17023.0,105,1,142.35,1,2,1,12,Lost Customers
17025.0,50,1,848.7,2,2,3,22,Potential Loyalists
17027.0,62,2,244.25,2,3,1,23,Loyal Customers
17028.0,62,2,570.09,2,3,3,23,Loyal Customers
17029.0,48,2,601.0,2,3,3,23,Loyal Customers
17032.0,11,6,2974.6,4,4,4,44,Champions
17035.0,145,1,54.599999999999994,1,2,1,12,Lost Customers
17039.0,13,1,1954.99,4,2,4,42,New Customers
17041.0,8,2,220.41,4,3,1,43,Loyal Customers
17043.0,138,1,380.36,1,2,2,12,Lost Customers
17044.0,25,3,2170.28,3,4,4,34,Loyal Customers
17046.0,29,1,359.44,3,2,2,32,Potential Loyalists
17047.0,18,2,765.93,4,3,3,43,Loyal Customers
17048.0,14,2,440.23,4,3,2,43,Loyal Customers
17049.0,1,3,1601.31,4,4,4,44,Champions
17050.0,58,2,510.46999999999997,2,3,3,23,Loyal Customers
17051.0,36,1,167.65,3,2,1,32,Potential Loyalists
17056.0,147,1,128.60000000000002,1,2,1,12,Lost Customers
17057.0,4,1,294.74,4,2,2,42,New Customers
17059.0,48,2,936.03,2,3,3,23,Loyal Customers
17063.0,50,2,574.86,2,3,3,23,Loyal Customers
17065.0,46,2,194.7,2,3,1,23,Loyal Customers
17066.0,135,1,228.34,1,2,1,12,Lost Customers
17067.0,133,3,454.54,1,4,2,14,Loyal Customers
17068.0,15,2,369.23,4,3,2,43,Loyal Customers
17069.0,145,1,500.55,1,2,3,12,Lost Customers
17071.0,93,1,308.01,1,2,2,12,Lost Customers
17072.0,33,1,282.05,3,2,2,32,Potential Loyalists
17075.0,40,4,763.18,3,4,3,34,Loyal Customers
17076.0,47,2,191.75,2,3,1,23,Loyal Customers
17081.0,64,1,112.88,2,2,1,22,Potential Loyalists
17082.0,34,3,1785.38,3,4,4,34,Loyal Customers
17083.0,5,3,1247.83,4,4,4,44,Champions
17085.0,9,8,1861.42,4,4,4,44,Champions
17087.0,146,1,221.53,1,2,1,12,Lost Customers
17091.0,71,2,624.88,2,3,3,23,Loyal Customers
17092.0,83,1,287.26,1,2,2,12,Lost Customers
17093.0,1,1,235.88,4,2,1,42,New Customers
